id,user,uid,version,changeset,timestamp
375737248,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737249,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737250,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737251,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737252,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737253,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737254,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737255,Adam Martin,1539368,2,38185067,2016-03-30T23:55:54Z
375737256,bogdanp_telenav,4433679,3,52067929,2017-09-15T12:38:27Z
375737257,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737258,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737259,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737260,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:04Z
375737261,TheDutchMan13,1330847,2,34702936,2015-10-17T23:07:34Z
375737262,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:05Z
375737263,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:05Z
375737264,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:05Z
375737265,TheDutchMan13,1330847,2,34702936,2015-10-17T23:07:41Z
375737266,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:05Z
375737267,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:05Z
375737268,TheDutchMan13,1330847,1,34702888,2015-10-17T23:02:05Z
375737716,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737717,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737718,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737719,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737720,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737721,calfarome,2511706,2,40838021,2016-07-18T20:47:41Z
375737722,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737723,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737724,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:32Z
375737725,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:33Z
375737726,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:33Z
375737727,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:33Z
375737728,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:33Z
375737729,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:33Z
375737730,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:33Z
375737731,TheDutchMan13,1330847,1,34702936,2015-10-17T23:07:33Z
375737989,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375737990,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375737991,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375737992,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375737993,TheDutchMan13,1330847,3,36909110,2016-01-31T02:48:06Z
375737994,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375737995,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375737996,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375737997,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:04Z
375738001,TheDutchMan13,1330847,2,34703041,2015-10-17T23:18:18Z
375738002,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:05Z
375738003,TheDutchMan13,1330847,1,34703003,2015-10-17T23:14:05Z
375738296,TheDutchMan13,1330847,1,34703041,2015-10-17T23:18:17Z
375738297,TheDutchMan13,1330847,1,34703041,2015-10-17T23:18:17Z
375738298,TheDutchMan13,1330847,1,34703041,2015-10-17T23:18:17Z
375738299,TheDutchMan13,1330847,1,34703041,2015-10-17T23:18:17Z
375738300,TheDutchMan13,1330847,1,34703041,2015-10-17T23:18:17Z
375738301,TheDutchMan13,1330847,1,34703041,2015-10-17T23:18:17Z
375738302,TheDutchMan13,1330847,1,34703041,2015-10-17T23:18:17Z
375878966,TheDutchMan13,1330847,2,34723140,2015-10-19T02:16:54Z
375878967,TheDutchMan13,1330847,2,49092404,2017-05-30T05:57:40Z
375878968,bogdanp_telenav,4433679,5,52067929,2017-09-15T12:38:27Z
375878969,samely,2512300,4,41398402,2016-08-11T21:26:40Z
375878970,venkanna37,5680733,5,51968093,2017-09-12T10:27:54Z
375879473,bogdanp_telenav,4433679,3,52067929,2017-09-15T12:38:27Z
375879474,TheDutchMan13,1330847,3,48775541,2017-05-17T23:45:56Z
375879475,bogdanp_telenav,4433679,3,52067929,2017-09-15T12:38:28Z
375879476,TheDutchMan13,1330847,1,34722932,2015-10-19T01:42:25Z
375879477,bogdanp_telenav,4433679,5,52067929,2017-09-15T12:38:28Z
375879479,bogdanp_telenav,4433679,5,52067929,2017-09-15T12:38:28Z
375879480,bogdanp_telenav,4433679,8,52067929,2017-09-15T12:38:28Z
375879688,TheDutchMan13,1330847,1,34723017,2015-10-19T01:49:27Z
375879689,TheDutchMan13,1330847,2,49092404,2017-05-30T05:57:40Z
375879690,TheDutchMan13,1330847,1,34723017,2015-10-19T01:49:27Z
375879860,piligab,3877019,3,41492021,2016-08-16T15:17:03Z
375880116,TheDutchMan13,1330847,1,34723102,2015-10-19T02:08:51Z
375880118,bogdanp_telenav,4433679,2,52067929,2017-09-15T12:38:28Z
375880119,Dr Kludge,292665,3,50810279,2017-08-03T14:00:20Z
375880597,TheDutchMan13,1330847,1,34723131,2015-10-19T02:14:10Z
375888635,maponpoint33,3294261,1,34724968,2015-10-19T06:32:15Z
375892048,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:32Z
375892049,inah_telenav,5188736,4,51942514,2017-09-11T13:53:25Z
375892050,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892051,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892052,inah_telenav,5188736,2,51635069,2017-09-01T07:36:12Z
375892053,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892054,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892055,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892056,inah_telenav,5188736,2,51635069,2017-09-01T07:36:12Z
375892057,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892058,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892059,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892060,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892061,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:33Z
375892062,inah_telenav,5188736,4,51942514,2017-09-11T13:53:26Z
375892063,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:34Z
375892064,TheDutchMan13,1330847,1,34725830,2015-10-19T07:40:34Z
375892065,inah_telenav,5188736,4,51942514,2017-09-11T13:53:26Z
376755744,maponpoint33,3294261,1,34850484,2015-10-24T22:22:17Z
376755745,maponpoint33,3294261,1,34850484,2015-10-24T22:22:17Z
376755746,maponpoint33,3294261,1,34850484,2015-10-24T22:22:17Z
376755747,maponpoint33,3294261,1,34850484,2015-10-24T22:22:17Z
376755748,maponpoint33,3294261,1,34850484,2015-10-24T22:22:17Z
376755749,maponpoint33,3294261,1,34850484,2015-10-24T22:22:17Z
376755750,maponpoint33,3294261,1,34850484,2015-10-24T22:22:17Z
376763272,maponpoint33,3294261,3,34867756,2015-10-25T19:57:49Z
376763275,maponpoint33,3294261,1,34851306,2015-10-24T23:34:03Z
376763277,maponpoint33,3294261,1,34851306,2015-10-24T23:34:03Z
376763279,maponpoint33,3294261,1,34851306,2015-10-24T23:34:03Z
376763280,R0bst3r,1783785,2,37125867,2016-02-10T14:31:38Z
376763282,maponpoint33,3294261,1,34851306,2015-10-24T23:34:03Z
376763303,maponpoint33,3294261,1,34851306,2015-10-24T23:34:04Z
376763304,maponpoint33,3294261,1,34851306,2015-10-24T23:34:04Z
376763305,maponpoint33,3294261,1,34851306,2015-10-24T23:34:04Z
376763306,maponpoint33,3294261,1,34851306,2015-10-24T23:34:04Z
376763307,maponpoint33,3294261,1,34851306,2015-10-24T23:34:04Z
376763308,maponpoint33,3294261,1,34851306,2015-10-24T23:34:04Z
376763329,maponpoint33,3294261,1,34851306,2015-10-24T23:34:05Z
376763330,maponpoint33,3294261,1,34851306,2015-10-24T23:34:05Z
376763331,maponpoint33,3294261,2,34867756,2015-10-25T19:57:49Z
376763332,maponpoint33,3294261,1,34851306,2015-10-24T23:34:05Z
376763333,maponpoint33,3294261,1,34851306,2015-10-24T23:34:05Z
376763334,maponpoint33,3294261,1,34851306,2015-10-24T23:34:06Z
376763335,maponpoint33,3294261,2,34867756,2015-10-25T19:57:49Z
376763336,maponpoint33,3294261,1,34851306,2015-10-24T23:34:06Z
376763337,maponpoint33,3294261,1,34851306,2015-10-24T23:34:06Z
376763338,maponpoint33,3294261,1,34851306,2015-10-24T23:34:06Z
376763339,maponpoint33,3294261,1,34851306,2015-10-24T23:34:06Z
376763340,maponpoint33,3294261,1,34851306,2015-10-24T23:34:06Z
376763341,maponpoint33,3294261,1,34851306,2015-10-24T23:34:06Z
376763352,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763353,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763354,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763355,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763356,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763357,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763358,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763359,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763360,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763361,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763362,maponpoint33,3294261,2,34867756,2015-10-25T19:57:48Z
376763363,maponpoint33,3294261,2,34867756,2015-10-25T19:57:48Z
376763364,maponpoint33,3294261,2,34867756,2015-10-25T19:57:49Z
376763365,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763366,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763367,maponpoint33,3294261,1,34851306,2015-10-24T23:34:07Z
376763368,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763369,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763370,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763371,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763372,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763373,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763374,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763375,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763376,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763377,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763378,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763379,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763380,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763381,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763382,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763383,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763384,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763385,maponpoint33,3294261,1,34851306,2015-10-24T23:34:08Z
376763386,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763387,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763388,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763389,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763390,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763391,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763392,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763393,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763394,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763395,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763396,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763397,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763398,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763399,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763400,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763401,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763402,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763403,maponpoint33,3294261,1,34851306,2015-10-24T23:34:09Z
376763404,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376763405,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376763406,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376763407,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376763408,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376763409,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376763410,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376763419,maponpoint33,3294261,1,34851306,2015-10-24T23:34:10Z
376872473,Dr Kludge,292665,1,34865220,2015-10-25T18:20:53Z
376872474,Dr Kludge,292665,1,34865220,2015-10-25T18:20:53Z
376872475,Dr Kludge,292665,1,34865220,2015-10-25T18:20:53Z
376872476,Dr Kludge,292665,1,34865220,2015-10-25T18:20:53Z
376872477,TheDutchMan13,1330847,2,42975030,2016-10-18T05:31:52Z
376872478,Dr Kludge,292665,1,34865220,2015-10-25T18:20:53Z
376872479,Dr Kludge,292665,1,34865220,2015-10-25T18:20:53Z
376872480,Dr Kludge,292665,1,34865220,2015-10-25T18:20:53Z
376872481,Dr Kludge,292665,1,34865220,2015-10-25T18:20:54Z
376886495,maponpoint33,3294261,1,34867756,2015-10-25T19:57:38Z
376886554,maponpoint33,3294261,1,34867756,2015-10-25T19:57:40Z
376886578,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886579,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886580,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886581,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886582,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886583,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886584,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886585,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886586,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886587,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886588,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886589,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886590,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886591,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886592,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886593,maponpoint33,3294261,1,34867756,2015-10-25T19:57:41Z
376886598,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886603,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886604,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886605,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886606,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886607,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886608,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886609,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886610,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886611,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886612,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886613,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886614,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886615,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886616,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886617,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886618,maponpoint33,3294261,1,34867756,2015-10-25T19:57:42Z
376886619,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886620,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886621,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886622,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886623,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886624,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886625,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886626,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886627,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886628,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886629,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886630,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886631,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886632,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886633,maponpoint33,3294261,1,34867756,2015-10-25T19:57:43Z
376886634,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886635,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886636,maponpoint33,3294261,2,34870602,2015-10-25T23:26:01Z
376886638,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886639,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886640,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886641,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886642,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886643,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886644,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886645,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886646,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886647,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886648,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886649,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886650,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886651,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886652,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886653,maponpoint33,3294261,1,34867756,2015-10-25T19:57:44Z
376886654,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886655,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886656,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886657,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886658,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886659,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886660,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886661,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886662,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886663,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886664,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886665,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886666,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886667,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886668,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886669,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886670,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886671,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886672,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886673,maponpoint33,3294261,1,34867756,2015-10-25T19:57:45Z
376886674,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886675,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886676,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886677,maponpoint33,3294261,2,34870602,2015-10-25T23:26:01Z
376886678,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886679,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886680,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886681,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886683,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886689,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886690,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886691,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886692,maponpoint33,3294261,1,34867756,2015-10-25T19:57:46Z
376886712,maponpoint33,3294261,1,34867756,2015-10-25T19:57:47Z
376886713,maponpoint33,3294261,1,34867756,2015-10-25T19:57:47Z
376886714,maponpoint33,3294261,1,34867756,2015-10-25T19:57:47Z
376886715,maponpoint33,3294261,1,34867756,2015-10-25T19:57:47Z
376886716,maponpoint33,3294261,1,34867756,2015-10-25T19:57:47Z
376886718,maponpoint33,3294261,1,34867756,2015-10-25T19:57:47Z
376886720,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886722,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886724,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886729,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886731,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886733,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886735,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886737,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886741,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376886744,maponpoint33,3294261,1,34867756,2015-10-25T19:57:48Z
376911148,maponpoint33,3294261,1,34870602,2015-10-25T23:26:00Z
376911149,Юкатан,3885962,5,51107680,2017-08-14T11:05:11Z
376911150,Юкатан,3885962,3,51107680,2017-08-14T11:05:11Z
376911151,Юкатан,3885962,3,51107680,2017-08-14T11:05:11Z
377308669,Dr Kludge,292665,2,34951649,2015-10-29T15:22:06Z
377308670,Dr Kludge,292665,2,34951649,2015-10-29T15:22:06Z
377308671,Dr Kludge,292665,2,34951649,2015-10-29T15:22:06Z
377308672,Dr Kludge,292665,2,34951649,2015-10-29T15:22:06Z
377308673,Dr Kludge,292665,2,34951649,2015-10-29T15:22:06Z
377308674,Dr Kludge,292665,2,34951649,2015-10-29T15:22:07Z
377308675,Dr Kludge,292665,2,34951649,2015-10-29T15:22:07Z
377308676,Dr Kludge,292665,2,34951649,2015-10-29T15:22:07Z
377308677,Dr Kludge,292665,2,34951649,2015-10-29T15:22:07Z
377308678,Dr Kludge,292665,2,34951649,2015-10-29T15:22:07Z
377308679,Dr Kludge,292665,2,34951649,2015-10-29T15:22:08Z
377308680,Dr Kludge,292665,2,34951649,2015-10-29T15:22:08Z
377308681,Dr Kludge,292665,2,34951649,2015-10-29T15:22:08Z
377308682,Dr Kludge,292665,2,34951649,2015-10-29T15:22:08Z
377308683,Dr Kludge,292665,2,34951649,2015-10-29T15:22:08Z
377308684,Dr Kludge,292665,2,34951649,2015-10-29T15:22:09Z
377308685,Dr Kludge,292665,2,34951649,2015-10-29T15:22:09Z
377308686,Dr Kludge,292665,2,34951649,2015-10-29T15:22:09Z
377308687,Dr Kludge,292665,2,34951649,2015-10-29T15:22:09Z
377308688,Dr Kludge,292665,2,34951649,2015-10-29T15:22:09Z
377308689,Dr Kludge,292665,2,34951649,2015-10-29T15:22:10Z
377308690,Dr Kludge,292665,2,34951649,2015-10-29T15:22:10Z
377308691,Dr Kludge,292665,2,34951649,2015-10-29T15:22:10Z
377308692,Dr Kludge,292665,2,34951649,2015-10-29T15:22:10Z
377308693,Dr Kludge,292665,2,34951649,2015-10-29T15:22:10Z
377308694,Dr Kludge,292665,2,34951649,2015-10-29T15:22:10Z
377477642,Dr Kludge,292665,1,34951649,2015-10-29T15:22:05Z
377477643,Dr Kludge,292665,1,34951649,2015-10-29T15:22:05Z
377477644,Dr Kludge,292665,1,34951649,2015-10-29T15:22:05Z
377477645,Dr Kludge,292665,1,34951649,2015-10-29T15:22:05Z
377477646,Dr Kludge,292665,1,34951649,2015-10-29T15:22:05Z
377542196,Kittenz,3346592,1,34960529,2015-10-29T21:49:18Z
377542332,Kittenz,3346592,1,34960567,2015-10-29T21:50:37Z
377543496,Kittenz,3346592,1,34960745,2015-10-29T21:58:28Z
377543497,bogdanp_telenav,4433679,2,52036557,2017-09-14T12:53:39Z
377543498,Kittenz,3346592,2,34960789,2015-10-29T22:00:13Z
377627413,Dr Kludge,292665,1,34975073,2015-10-30T15:47:32Z
377627414,Dr Kludge,292665,1,34975073,2015-10-30T15:47:32Z
377627416,Юкатан,3885962,2,51269886,2017-08-20T06:33:11Z
377627420,Юкатан,3885962,3,51269927,2017-08-20T06:36:47Z
377627422,Юкатан,3885962,2,51269886,2017-08-20T06:33:09Z
377627424,Юкатан,3885962,2,51269886,2017-08-20T06:33:12Z
377627425,Юкатан,3885962,2,51269886,2017-08-20T06:33:04Z
377627426,Юкатан,3885962,2,51269886,2017-08-20T06:33:12Z
377627427,Юкатан,3885962,2,51269886,2017-08-20T06:33:10Z
377627428,Юкатан,3885962,2,51269886,2017-08-20T06:33:10Z
377627429,Юкатан,3885962,2,51269886,2017-08-20T06:33:11Z
377627430,Юкатан,3885962,2,51269886,2017-08-20T06:33:07Z
377627431,Юкатан,3885962,2,51269886,2017-08-20T06:33:05Z
377627432,Юкатан,3885962,2,51269886,2017-08-20T06:33:04Z
377627433,Юкатан,3885962,2,51269886,2017-08-20T06:33:04Z
377627434,Юкатан,3885962,2,51269886,2017-08-20T06:33:12Z
377627435,Юкатан,3885962,2,51269886,2017-08-20T06:33:10Z
377627436,Юкатан,3885962,2,51269886,2017-08-20T06:33:11Z
377627437,Юкатан,3885962,2,51269886,2017-08-20T06:33:10Z
377627439,Юкатан,3885962,2,51269886,2017-08-20T06:33:05Z
377627440,Юкатан,3885962,2,51269886,2017-08-20T06:33:07Z
377627441,Юкатан,3885962,2,51269886,2017-08-20T06:33:06Z
377627442,Юкатан,3885962,2,51269886,2017-08-20T06:33:10Z
377627443,Юкатан,3885962,2,51269886,2017-08-20T06:33:05Z
377627444,Юкатан,3885962,2,51269886,2017-08-20T06:33:06Z
377627445,Юкатан,3885962,2,51269886,2017-08-20T06:33:04Z
377627446,Юкатан,3885962,2,51269886,2017-08-20T06:33:04Z
377627447,Юкатан,3885962,2,51269886,2017-08-20T06:33:11Z
377627448,Юкатан,3885962,2,51269886,2017-08-20T06:33:10Z
377627450,Юкатан,3885962,2,51269886,2017-08-20T06:33:04Z
